index,filename,scene_label,city,location,segment,device,encoded,decoded,sum,count,mean,ranks
352,audio/airport-barcelona-1-40-a.wav,airport,barcelona,1,40,a,0,airport,289.0,357.0,0.8095238095238095,0.7133874562241325
353,audio/airport-barcelona-1-41-a.wav,airport,barcelona,1,41,a,0,airport,311.0,357.0,0.8711484593837535,0.44086278255332695
354,audio/airport-barcelona-1-42-a.wav,airport,barcelona,1,42,a,0,airport,327.0,357.0,0.9159663865546218,0.2191977077363897
355,audio/airport-barcelona-1-43-a.wav,airport,barcelona,1,43,a,0,airport,307.0,357.0,0.8599439775910365,0.4940305635148042
356,audio/airport-barcelona-1-44-a.wav,airport,barcelona,1,44,a,0,airport,294.0,357.0,0.8235294117647058,0.6557624960203757
357,audio/airport-barcelona-1-45-a.wav,airport,barcelona,1,45,a,0,airport,285.0,357.0,0.7983193277310925,0.7512734797835084
358,audio/airport-barcelona-1-46-a.wav,airport,barcelona,1,46,a,0,airport,323.0,357.0,0.9047619047619048,0.2700573065902579
359,audio/airport-barcelona-1-47-a.wav,airport,barcelona,1,47,a,0,airport,333.0,357.0,0.9327731092436975,0.15154409423750398
360,audio/airport-barcelona-1-48-a.wav,airport,barcelona,1,48,a,0,airport,315.0,357.0,0.8823529411764706,0.38546641197070997
361,audio/airport-barcelona-1-49-a.wav,airport,barcelona,1,49,a,0,airport,296.0,357.0,0.8291316526610645,0.6289398280802292
362,audio/airport-barcelona-1-50-a.wav,airport,barcelona,1,50,a,0,airport,290.0,357.0,0.8123249299719888,0.7028016555237185
363,audio/airport-barcelona-1-51-a.wav,airport,barcelona,1,51,a,0,airport,294.0,357.0,0.8235294117647058,0.655842088506845
364,audio/airport-barcelona-1-52-a.wav,airport,barcelona,1,52,a,0,airport,318.0,357.0,0.8907563025210085,0.3424864692773002
365,audio/airport-barcelona-1-53-a.wav,airport,barcelona,1,53,a,0,airport,311.0,357.0,0.8711484593837535,0.4409423750397962
366,audio/airport-barcelona-1-54-a.wav,airport,barcelona,1,54,a,0,airport,305.0,357.0,0.8543417366946778,0.516634829672079
367,audio/airport-barcelona-1-55-a.wav,airport,barcelona,1,55,a,0,airport,265.0,357.0,0.742296918767507,0.898121617319325
368,audio/airport-barcelona-1-56-a.wav,airport,barcelona,1,56,a,0,airport,328.0,357.0,0.9187675070028011,0.2068608723336517
369,audio/airport-barcelona-1-57-a.wav,airport,barcelona,1,57,a,0,airport,204.0,357.0,0.5714285714285714,0.9986469277300223
370,audio/airport-barcelona-1-58-a.wav,airport,barcelona,1,58,a,0,airport,331.0,357.0,0.927170868347339,0.17526265520534862
371,audio/airport-barcelona-1-59-a.wav,airport,barcelona,1,59,a,0,airport,317.0,357.0,0.8879551820728291,0.3568927093282394
372,audio/airport-barcelona-1-60-a.wav,airport,barcelona,1,60,a,0,airport,278.0,357.0,0.7787114845938375,0.8116841770136899
373,audio/airport-barcelona-1-61-a.wav,airport,barcelona,1,61,a,0,airport,316.0,357.0,0.8851540616246498,0.3723336517032792
374,audio/airport-barcelona-1-62-a.wav,airport,barcelona,1,62,a,0,airport,296.0,357.0,0.8291316526610645,0.6290194205666985
375,audio/airport-barcelona-1-63-a.wav,airport,barcelona,1,63,a,0,airport,301.0,357.0,0.8431372549019608,0.5686883158229863
376,audio/airport-barcelona-1-64-a.wav,airport,barcelona,1,64,a,0,airport,271.0,357.0,0.7591036414565826,0.8640560331104744
377,audio/airport-barcelona-1-65-a.wav,airport,barcelona,1,65,a,0,airport,310.0,357.0,0.8683473389355743,0.45574657752308184
378,audio/airport-barcelona-1-66-a.wav,airport,barcelona,1,66,a,0,airport,326.0,357.0,0.9131652661064426,0.23137535816618912
379,audio/airport-barcelona-1-67-a.wav,airport,barcelona,1,67,a,0,airport,323.0,357.0,0.9047619047619048,0.27013689907672717
380,audio/airport-barcelona-1-68-a.wav,airport,barcelona,1,68,a,0,airport,293.0,357.0,0.8207282913165266,0.6681789239095829
381,audio/airport-barcelona-1-69-a.wav,airport,barcelona,1,69,a,0,airport,270.0,357.0,0.7563025210084033,0.8685132123527539
382,audio/airport-barcelona-1-70-a.wav,airport,barcelona,1,70,a,0,airport,214.0,357.0,0.5994397759103641,0.9969754855141675
383,audio/airport-barcelona-1-71-a.wav,airport,barcelona,1,71,a,0,airport,274.0,357.0,0.7675070028011205,0.8432028016555237
384,audio/airport-barcelona-1-72-a.wav,airport,barcelona,1,72,a,0,airport,217.0,357.0,0.6078431372549019,0.9961795606494747
385,audio/airport-barcelona-1-73-a.wav,airport,barcelona,1,73,a,0,airport,275.0,357.0,0.7703081232492998,0.8361190703597581
386,audio/airport-barcelona-1-74-a.wav,airport,barcelona,1,74,a,0,airport,281.0,357.0,0.7871148459383753,0.786453358802929
387,audio/airport-barcelona-1-75-a.wav,airport,barcelona,1,75,a,0,airport,196.0,357.0,0.5490196078431373,0.9993632601082458
388,audio/airport-barcelona-1-76-a.wav,airport,barcelona,1,76,a,0,airport,262.0,357.0,0.7338935574229691,0.9124482648837949
389,audio/airport-barcelona-1-77-a.wav,airport,barcelona,1,77,a,0,airport,318.0,357.0,0.8907563025210085,0.3425660617637695
390,audio/airport-barcelona-1-78-a.wav,airport,barcelona,1,78,a,0,airport,339.0,357.0,0.9495798319327731,0.0988538681948424
391,audio/airport-barcelona-1-79-a.wav,airport,barcelona,1,79,a,0,airport,255.0,357.0,0.7142857142857143,0.9411015600127348
392,audio/airport-barcelona-1-80-a.wav,airport,barcelona,1,80,a,0,airport,269.0,357.0,0.7535014005602241,0.8762336835402738
393,audio/airport-barcelona-1-81-a.wav,airport,barcelona,1,81,a,0,airport,272.0,357.0,0.7619047619047619,0.8571314867876473
394,audio/airport-barcelona-1-82-a.wav,airport,barcelona,1,82,a,0,airport,258.0,357.0,0.7226890756302521,0.9290830945558739
395,audio/airport-barcelona-1-83-a.wav,airport,barcelona,1,83,a,0,airport,339.0,357.0,0.9495798319327731,0.09893346068131169
396,audio/airport-barcelona-1-84-a.wav,airport,barcelona,1,84,a,0,airport,340.0,357.0,0.9523809523809523,0.09113339700732251
397,audio/airport-barcelona-1-85-a.wav,airport,barcelona,1,85,a,0,airport,300.0,357.0,0.8403361344537815,0.5811843361986628
398,audio/airport-barcelona-1-86-a.wav,airport,barcelona,1,86,a,0,airport,324.0,357.0,0.907563025210084,0.25612862145813436
399,audio/airport-barcelona-1-87-a.wav,airport,barcelona,1,87,a,0,airport,322.0,357.0,0.9019607843137255,0.28311047437121933
400,audio/airport-barcelona-1-88-a.wav,airport,barcelona,1,88,a,0,airport,227.0,357.0,0.6358543417366946,0.9918019738936644
401,audio/airport-barcelona-1-89-a.wav,airport,barcelona,1,89,a,0,airport,265.0,357.0,0.742296918767507,0.8982012098057943
402,audio/airport-barcelona-1-90-a.wav,airport,barcelona,1,90,a,0,airport,305.0,357.0,0.8543417366946778,0.5167144221585482
403,audio/airport-barcelona-1-91-a.wav,airport,barcelona,1,91,a,0,airport,314.0,357.0,0.8795518207282913,0.40114613180515757
404,audio/airport-barcelona-1-92-a.wav,airport,barcelona,1,92,a,0,airport,304.0,357.0,0.8515406162464986,0.5311206622094874
405,audio/airport-barcelona-1-93-a.wav,airport,barcelona,1,93,a,0,airport,344.0,357.0,0.9635854341736695,0.06494746895893028
406,audio/airport-barcelona-1-94-a.wav,airport,barcelona,1,94,a,0,airport,232.0,357.0,0.6498599439775911,0.9875835721107927
407,audio/airport-barcelona-1-95-a.wav,airport,barcelona,1,95,a,0,airport,344.0,357.0,0.9635854341736695,0.06502706144539955
408,audio/airport-barcelona-1-96-a.wav,airport,barcelona,1,96,a,0,airport,216.0,357.0,0.6050420168067226,0.9963387456224132
409,audio/airport-barcelona-2-97-a.wav,airport,barcelona,2,97,a,0,airport,307.0,357.0,0.8599439775910365,0.4941101560012735
410,audio/airport-barcelona-2-98-a.wav,airport,barcelona,2,98,a,0,airport,324.0,357.0,0.907563025210084,0.25620821394460364
411,audio/airport-barcelona-2-99-a.wav,airport,barcelona,2,99,a,0,airport,278.0,357.0,0.7787114845938375,0.8117637695001592
412,audio/airport-barcelona-2-100-a.wav,airport,barcelona,2,100,a,0,airport,319.0,357.0,0.8935574229691877,0.3265679719834448
413,audio/airport-barcelona-2-101-a.wav,airport,barcelona,2,101,a,0,airport,315.0,357.0,0.8823529411764706,0.38554600445717924
414,audio/airport-barcelona-2-102-a.wav,airport,barcelona,2,102,a,0,airport,299.0,357.0,0.8375350140056023,0.5928844317096467
415,audio/airport-barcelona-2-103-a.wav,airport,barcelona,2,103,a,0,airport,273.0,357.0,0.7647058823529411,0.8505253104106972
416,audio/airport-barcelona-2-104-a.wav,airport,barcelona,2,104,a,0,airport,284.0,357.0,0.7955182072829131,0.7604266157274753
417,audio/airport-barcelona-2-105-a.wav,airport,barcelona,2,105,a,0,airport,298.0,357.0,0.834733893557423,0.6051416746259153
418,audio/airport-barcelona-2-106-a.wav,airport,barcelona,2,106,a,0,airport,303.0,357.0,0.8487394957983193,0.5443330149633875
419,audio/airport-barcelona-2-107-a.wav,airport,barcelona,2,107,a,0,airport,249.0,357.0,0.6974789915966386,0.9600445717924228
420,audio/airport-barcelona-2-108-a.wav,airport,barcelona,2,108,a,0,airport,272.0,357.0,0.7619047619047619,0.8572110792741165
421,audio/airport-barcelona-2-109-a.wav,airport,barcelona,2,109,a,0,airport,297.0,357.0,0.8319327731092437,0.6178764724609996
422,audio/airport-barcelona-2-110-a.wav,airport,barcelona,2,110,a,0,airport,285.0,357.0,0.7983193277310925,0.7513530722699777
423,audio/airport-barcelona-2-111-a.wav,airport,barcelona,2,111,a,0,airport,292.0,357.0,0.8179271708683473,0.6807545367717287
424,audio/airport-helsinki-3-112-a.wav,airport,helsinki,3,112,a,0,airport,302.0,357.0,0.84593837535014,0.5569882203120026
425,audio/airport-helsinki-3-113-a.wav,airport,helsinki,3,113,a,0,airport,328.0,357.0,0.9187675070028011,0.206940464820121
426,audio/airport-helsinki-3-114-a.wav,airport,helsinki,3,114,a,0,airport,281.0,357.0,0.7871148459383753,0.7865329512893983
427,audio/airport-helsinki-3-115-a.wav,airport,helsinki,3,115,a,0,airport,309.0,357.0,0.865546218487395,0.46959567016873605
428,audio/airport-helsinki-3-116-a.wav,airport,helsinki,3,116,a,0,airport,319.0,357.0,0.8935574229691877,0.32664756446991405
429,audio/airport-helsinki-3-117-a.wav,airport,helsinki,3,117,a,0,airport,346.0,357.0,0.969187675070028,0.05428207577204712
430,audio/airport-helsinki-3-118-a.wav,airport,helsinki,3,118,a,0,airport,299.0,357.0,0.8375350140056023,0.5929640241961159
431,audio/airport-helsinki-3-119-a.wav,airport,helsinki,3,119,a,0,airport,310.0,357.0,0.8683473389355743,0.4558261700095511
432,audio/airport-helsinki-3-120-a.wav,airport,helsinki,3,120,a,0,airport,280.0,357.0,0.7843137254901961,0.7961636421521808
433,audio/airport-helsinki-3-121-a.wav,airport,helsinki,3,121,a,0,airport,346.0,357.0,0.969187675070028,0.0543616682585164
434,audio/airport-helsinki-3-122-a.wav,airport,helsinki,3,122,a,0,airport,288.0,357.0,0.8067226890756303,0.7241324418974848
435,audio/airport-helsinki-3-123-a.wav,airport,helsinki,3,123,a,0,airport,295.0,357.0,0.8263305322128851,0.6427889207258835
436,audio/airport-helsinki-3-124-a.wav,airport,helsinki,3,124,a,0,airport,309.0,357.0,0.865546218487395,0.46967526265520537
437,audio/airport-helsinki-3-125-a.wav,airport,helsinki,3,125,a,0,airport,285.0,357.0,0.7983193277310925,0.751432664756447
438,audio/airport-helsinki-3-126-a.wav,airport,helsinki,3,126,a,0,airport,268.0,357.0,0.7507002801120448,0.8828398599172238
439,audio/airport-helsinki-3-127-a.wav,airport,helsinki,3,127,a,0,airport,291.0,357.0,0.8151260504201681,0.6919770773638968
440,audio/airport-helsinki-3-128-a.wav,airport,helsinki,3,128,a,0,airport,338.0,357.0,0.9467787114845938,0.10681311684177014
441,audio/airport-helsinki-3-129-a.wav,airport,helsinki,3,129,a,0,airport,284.0,357.0,0.7955182072829131,0.7605062082139447
442,audio/airport-helsinki-3-130-a.wav,airport,helsinki,3,130,a,0,airport,299.0,357.0,0.8375350140056023,0.5930436166825852
443,audio/airport-helsinki-3-131-a.wav,airport,helsinki,3,131,a,0,airport,324.0,357.0,0.907563025210084,0.2562878064310729
444,audio/airport-helsinki-3-132-a.wav,airport,helsinki,3,132,a,0,airport,335.0,357.0,0.938375350140056,0.13132760267430754
445,audio/airport-helsinki-3-133-a.wav,airport,helsinki,3,133,a,0,airport,306.0,357.0,0.8571428571428571,0.5049347341610952
446,audio/airport-helsinki-3-134-a.wav,airport,helsinki,3,134,a,0,airport,260.0,357.0,0.7282913165266106,0.9207258834765998
447,audio/airport-helsinki-3-135-a.wav,airport,helsinki,3,135,a,0,airport,333.0,357.0,0.9327731092436975,0.15162368672397325
448,audio/airport-helsinki-3-136-a.wav,airport,helsinki,3,136,a,0,airport,330.0,357.0,0.9243697478991597,0.18537090098694683
449,audio/airport-helsinki-3-137-a.wav,airport,helsinki,3,137,a,0,airport,342.0,357.0,0.957983193277311,0.07808022922636103
450,audio/airport-helsinki-3-138-a.wav,airport,helsinki,3,138,a,0,airport,309.0,357.0,0.865546218487395,0.46975485514167464
451,audio/airport-helsinki-3-139-a.wav,airport,helsinki,3,139,a,0,airport,251.0,357.0,0.7030812324929971,0.9547118751989813
452,audio/airport-helsinki-3-140-a.wav,airport,helsinki,3,140,a,0,airport,309.0,357.0,0.865546218487395,0.4698344476281439
453,audio/airport-helsinki-3-141-a.wav,airport,helsinki,3,141,a,0,airport,306.0,357.0,0.8571428571428571,0.5050143266475645
454,audio/airport-helsinki-3-142-a.wav,airport,helsinki,3,142,a,0,airport,336.0,357.0,0.9411764705882353,0.12304998408150271
455,audio/airport-helsinki-3-143-a.wav,airport,helsinki,3,143,a,0,airport,334.0,357.0,0.9355742296918768,0.14071951607768227
456,audio/airport-helsinki-3-144-a.wav,airport,helsinki,3,144,a,0,airport,275.0,357.0,0.7703081232492998,0.8361986628462273
457,audio/airport-helsinki-3-145-a.wav,airport,helsinki,3,145,a,0,airport,309.0,357.0,0.865546218487395,0.4699140401146132
458,audio/airport-helsinki-3-146-a.wav,airport,helsinki,3,146,a,0,airport,284.0,357.0,0.7955182072829131,0.7605858007004139
459,audio/airport-helsinki-3-147-a.wav,airport,helsinki,3,147,a,0,airport,335.0,357.0,0.938375350140056,0.1314071951607768
460,audio/airport-helsinki-3-148-a.wav,airport,helsinki,3,148,a,0,airport,269.0,357.0,0.7535014005602241,0.876313276026743
461,audio/airport-helsinki-3-149-a.wav,airport,helsinki,3,149,a,0,airport,264.0,357.0,0.7394957983193278,0.9024992040751353
462,audio/airport-helsinki-3-150-a.wav,airport,helsinki,3,150,a,0,airport,321.0,357.0,0.8991596638655462,0.29783508436803563
463,audio/airport-helsinki-3-151-a.wav,airport,helsinki,3,151,a,0,airport,317.0,357.0,0.8879551820728291,0.3569723018147087
464,audio/airport-helsinki-3-152-a.wav,airport,helsinki,3,152,a,0,airport,253.0,357.0,0.7086834733893558,0.948026106335562
465,audio/airport-helsinki-3-153-a.wav,airport,helsinki,3,153,a,0,airport,243.0,357.0,0.680672268907563,0.9723814071951608
466,audio/airport-helsinki-3-154-a.wav,airport,helsinki,3,154,a,0,airport,294.0,357.0,0.8235294117647058,0.6559216809933143
467,audio/airport-helsinki-3-155-a.wav,airport,helsinki,3,155,a,0,airport,269.0,357.0,0.7535014005602241,0.8763928685132123
468,audio/airport-helsinki-3-156-a.wav,airport,helsinki,3,156,a,0,airport,250.0,357.0,0.7002801120448179,0.9574180197389367
469,audio/airport-helsinki-3-157-a.wav,airport,helsinki,3,157,a,0,airport,267.0,357.0,0.7478991596638656,0.8884113339700732
470,audio/airport-helsinki-3-158-a.wav,airport,helsinki,3,158,a,0,airport,328.0,357.0,0.9187675070028011,0.20702005730659026
471,audio/airport-helsinki-3-159-a.wav,airport,helsinki,3,159,a,0,airport,302.0,357.0,0.84593837535014,0.5570678127984718
472,audio/airport-helsinki-3-160-a.wav,airport,helsinki,3,160,a,0,airport,267.0,357.0,0.7478991596638656,0.8884909264565425
473,audio/airport-helsinki-3-161-a.wav,airport,helsinki,3,161,a,0,airport,283.0,357.0,0.7927170868347339,0.7691817892390959
474,audio/airport-helsinki-3-162-a.wav,airport,helsinki,3,162,a,0,airport,269.0,357.0,0.7535014005602241,0.8764724609996817
475,audio/airport-helsinki-3-163-a.wav,airport,helsinki,3,163,a,0,airport,339.0,357.0,0.9495798319327731,0.09901305316778096
476,audio/airport-helsinki-3-164-a.wav,airport,helsinki,3,164,a,0,airport,294.0,357.0,0.8235294117647058,0.6560012734797835
477,audio/airport-helsinki-3-165-a.wav,airport,helsinki,3,165,a,0,airport,311.0,357.0,0.8711484593837535,0.44102196752626555
478,audio/airport-helsinki-3-166-a.wav,airport,helsinki,3,166,a,0,airport,303.0,357.0,0.8487394957983193,0.5444126074498568
479,audio/airport-helsinki-3-167-a.wav,airport,helsinki,3,167,a,0,airport,284.0,357.0,0.7955182072829131,0.7606653931868832
480,audio/airport-helsinki-3-168-a.wav,airport,helsinki,3,168,a,0,airport,276.0,357.0,0.773109243697479,0.8293537090098695
481,audio/airport-helsinki-4-169-a.wav,airport,helsinki,4,169,a,0,airport,264.0,357.0,0.7394957983193278,0.9025787965616046
482,audio/airport-helsinki-4-170-a.wav,airport,helsinki,4,170,a,0,airport,273.0,357.0,0.7647058823529411,0.8506049028971665
483,audio/airport-helsinki-4-171-a.wav,airport,helsinki,4,171,a,0,airport,283.0,357.0,0.7927170868347339,0.7692613817255651
484,audio/airport-helsinki-4-172-a.wav,airport,helsinki,4,172,a,0,airport,266.0,357.0,0.7450980392156863,0.8938236230499841
485,audio/airport-helsinki-4-173-a.wav,airport,helsinki,4,173,a,0,airport,288.0,357.0,0.8067226890756303,0.7242120343839542
486,audio/airport-helsinki-4-174-a.wav,airport,helsinki,4,174,a,0,airport,284.0,357.0,0.7955182072829131,0.7607449856733525
487,audio/airport-helsinki-4-175-a.wav,airport,helsinki,4,175,a,0,airport,313.0,357.0,0.876750700280112,0.41348296720789557
488,audio/airport-helsinki-4-176-a.wav,airport,helsinki,4,176,a,0,airport,253.0,357.0,0.7086834733893558,0.9481056988220312
489,audio/airport-helsinki-4-177-a.wav,airport,helsinki,4,177,a,0,airport,274.0,357.0,0.7675070028011205,0.843282394141993
490,audio/airport-helsinki-4-178-a.wav,airport,helsinki,4,178,a,0,airport,266.0,357.0,0.7450980392156863,0.8939032155364534
491,audio/airport-helsinki-4-179-a.wav,airport,helsinki,4,179,a,0,airport,311.0,357.0,0.8711484593837535,0.4411015600127348
492,audio/airport-helsinki-4-180-a.wav,airport,helsinki,4,180,a,0,airport,323.0,357.0,0.9047619047619048,0.27021649156319644
493,audio/airport-helsinki-4-181-a.wav,airport,helsinki,4,181,a,0,airport,334.0,357.0,0.9355742296918768,0.14079910856415154
494,audio/airport-helsinki-4-182-a.wav,airport,helsinki,4,182,a,0,airport,306.0,357.0,0.8571428571428571,0.5050939191340338
495,audio/airport-helsinki-4-183-a.wav,airport,helsinki,4,183,a,0,airport,298.0,357.0,0.834733893557423,0.6052212671123846
496,audio/airport-helsinki-4-184-a.wav,airport,helsinki,4,184,a,0,airport,342.0,357.0,0.957983193277311,0.07815982171283031
497,audio/airport-helsinki-4-185-a.wav,airport,helsinki,4,185,a,0,airport,308.0,357.0,0.8627450980392157,0.48264883794969754
498,audio/airport-helsinki-4-186-a.wav,airport,helsinki,4,186,a,0,airport,332.0,357.0,0.9299719887955182,0.16181152499204074
499,audio/airport-helsinki-4-187-a.wav,airport,helsinki,4,187,a,0,airport,323.0,357.0,0.9047619047619048,0.2702960840496657
500,audio/airport-helsinki-4-188-a.wav,airport,helsinki,4,188,a,0,airport,296.0,357.0,0.8291316526610645,0.6290990130531677
501,audio/airport-helsinki-4-189-a.wav,airport,helsinki,4,189,a,0,airport,308.0,357.0,0.8627450980392157,0.4827284304361668
502,audio/airport-helsinki-4-190-a.wav,airport,helsinki,4,190,a,0,airport,295.0,357.0,0.8263305322128851,0.6428685132123527
503,audio/airport-helsinki-4-191-a.wav,airport,helsinki,4,191,a,0,airport,316.0,357.0,0.8851540616246498,0.37241324418974847
504,audio/airport-helsinki-4-192-a.wav,airport,helsinki,4,192,a,0,airport,300.0,357.0,0.8403361344537815,0.5812639286851321
